airportid	name	city	country	iata	icao	lat	long	altitude	time	dst	tzdatabase	type	source
11920	Gangshan Air Force Base	Gangshan	Taiwan	\N	RCAY	22.78249931	120.2630005	34	\N	\N	\N	airport	OurAirports
11921	Asahikawa Airfield		Japan	\N	RJCA	43.794734	142.365432	377	\N	\N	\N	airport	OurAirports
11922	Iwakuni Marine Corps Air Station	Iwakuni	Japan	IWK	RJOI	34.143902	132.235992	7	\N	\N	\N	airport	OurAirports
11923	Utsunomiya Airport		Japan	\N	RJTU	36.5145	139.87101	334	\N	\N	\N	airport	OurAirports
11924	Jungwon Air Base/Chungju Airport		South Korea	\N	RKTI	37.03024	127.886353	281	\N	\N	\N	airport	OurAirports
11925	Ie Jima Airport	Ie	Japan	IEJ	RORE	26.72200012	127.7850037	246	\N	\N	\N	airport	OurAirports
11926	Allah Valley Airport	Surallah	Philippines	AAV	RPMA	6.366819859	124.7509995	659	\N	\N	\N	airport	OurAirports
11927	Bislig Airport		Philippines	BPH	RPMF	8.195949554	126.3219986	12	\N	\N	\N	airport	OurAirports
11928	Mati National Airport		Philippines	MXI	RPMQ	6.949091	126.27368	156	\N	\N	\N	airport	OurAirports
11929	Presidente Néstor Kirchner Regionsl Airport	Villa Maria	Argentina	\N	SAOV	-32.3201	-63.22663	670	\N	\N	\N	airport	OurAirports
11930	Chafei Amsei Airport	Barretos	Brazil	BAT	SBBT	-20.58449936	-48.59410095	1898	\N	\N	\N	airport	OurAirports
11931	Base de Aviação de Taubaté Airport	Taubaté	Brazil	QHP	SBTA	-23.0401001	-45.51599884	1908	\N	\N	\N	airport	OurAirports
11932	Barriles Airport	Tocopilla	Chile	TOQ	SCBE	-22.14109993	-70.06289673	3475	\N	\N	\N	airport	OurAirports
11933	Schroeder's field	Cochrane	Chile	\N	SCHR	35.071718	-91.738801	0	\N	\N	\N	airport	OurAirports
11934	Chañaral Airport	Chañaral	Chile	CNR	SCRA	-26.33250046	-70.6072998	97	\N	\N	\N	airport	OurAirports
11935	Panguilemo Airport	Talca	Chile	TLX	SCTL	-35.37779999	-71.60169983	371	\N	\N	\N	airport	OurAirports
11936	Victoria Airport	Victoria	Chile	ZIC	SCTO	-38.24560165	-72.34860229	1148	\N	\N	\N	airport	OurAirports
11937	Las Breas Airport	Taltal	Chile	TTC	SCTT	-25.56430054	-70.37590027	2580	\N	\N	\N	airport	OurAirports
11938	Gomez Nino Apiay Air Base	Apiay	Colombia	API	SKAP	4.07607	-73.5627	1207	\N	\N	\N	airport	OurAirports
11939	Coveñas Airport	Coveñas	Colombia	CVE	SKCV	9.40092	-75.6913	31	\N	\N	\N	airport	OurAirports
11940	German Olano Air Base	La Dorada	Colombia	PAL	SKPQ	5.48361	-74.6574	566	\N	\N	\N	airport	OurAirports
11941	Paz De Ariporo Airport	Paz De Ariporo	Colombia	PZA	SKPZ	5.87615	-71.8866	900	\N	\N	\N	airport	OurAirports
11942	Tunja Airport	Tunja	Colombia	\N	SKTJ	5.54138	-73.3445	8940	\N	\N	\N	airport	OurAirports
11943	Tres Esquinas Air Base	Tres Esquinas	Colombia	TQS	SKTQ	0.7459	-75.234	585	\N	\N	\N	airport	OurAirports
11944	Marandúa Air Base	Marandúa	Colombia	\N	SKUA	5.52448	-68.6856	285	\N	\N	\N	airport	OurAirports
11945	Juan Simons Vela Airport	Rioja	Peru	RIJ	SPJA	-6.067860126	-77.16000366	2707	\N	\N	\N	airport	OurAirports
11946	Shumba Airport	Jaén	Peru	JAE	SPJE	-5.59248	-78.774002	2477	\N	\N	\N	airport	OurAirports
11947	Metropolitano Airport		Venezuela	\N	SVMP	10.13316917	-66.78782654	574	\N	\N	\N	airport	OurAirports
11948	Issyk-Kul International Airport	Tamchy	Kyrgyzstan	IKU	UAFL	42.58792	76.713046	5425	\N	\N	\N	airport	OurAirports
11949	Kant Air Base	Kant	Kyrgyzstan	\N	UAFW	42.85319901	74.84649658	2549	\N	\N	\N	airport	OurAirports
11950	Ayaguz Airport	Ayaguz	Kazakhstan	\N	UASA	47.91859818	80.45279694	2119	\N	\N	\N	airport	OurAirports
11951	Chelkar Airport	Chelkar	Kazakhstan	\N	UATR	47.90499878	59.61999893	0	\N	\N	\N	airport	OurAirports
11952	Kyzyl-Syr Airport	Kyzyl-Syr	Russia	\N	UENK	63.88499832	122.7770004	331	\N	\N	\N	airport	OurAirports
11953	Vilyuisk Airport	Vilyuisk	Russia	VYI	UENW	63.75666809	121.6933365	361	\N	\N	\N	airport	OurAirports
11954	Belaya Gora Airport		Russia	BGN	UESG	68.556602	146.231506	118	\N	\N	\N	airport	OurAirports
11955	Dzhermuk Airport	Dzhermuk	Armenia	\N	UGEJ	39.82400131	45.67399979	0	\N	\N	\N	airport	OurAirports
11956	Kamenny Ruchey Naval Air Base	Sovetskaya Gavan	Russia	\N	UHKG	49.23570251	140.1931	659	\N	\N	\N	airport	OurAirports
11957	Maygatka Airport.	Sovetskaya Gavan	Russia	GVN	UHKM	48.92699814	140.0339966	768	\N	\N	\N	airport	OurAirports
11958	Omsukchan Airport	Omsukchan	Russia	\N	UHMF	62.45700073	155.7449951	1732	\N	\N	\N	airport	OurAirports
11959	Chaybukha Airport	Chaybukha	Russia	\N	UHMG	61.83499908	160.5480042	207	\N	\N	\N	airport	OurAirports
11960	Keperveem Airport	Keperveem	Russia	\N	UHMK	67.84500122	166.1399994	623	\N	\N	\N	airport	OurAirports
11961	Magadan-13 Airport	Magadan	Russia	\N	UHMT	59.62329865	150.9219971	164	\N	\N	\N	airport	OurAirports
11962	Nikolayevsk-na-Amure Airport	Nikolayevsk-na-Amure Airport	Russia	NLI	UHNN	53.154999	140.649994	170	\N	\N	\N	airport	OurAirports
11963	Palana Airport	Palana	Russia	\N	UHPL	59.08169937	159.8880005	112	\N	\N	\N	airport	OurAirports
11964	Zheleznogorsk Airport	Zheleznogorsk-Ilimsky	Russia	\N	UIBV	56.48770142	104.1060028	1946	\N	\N	\N	airport	OurAirports
11965	Gvardeyskoe Air Base	Sarabuz	Ukraine	\N	UKFG	45.11500168	33.97700119	721	\N	\N	\N	airport	OurAirports
11966	Saki Air Base	Saki	Ukraine	\N	UKFI	45.0929985	33.59500122	36	\N	\N	\N	airport	OurAirports
11967	Dzhankoy Airport	Dzhankoy	Ukraine	\N	UKFY	45.70090103	34.41889954	75	\N	\N	\N	airport	OurAirports
11968	Ozerne Air Base	Zhytomyr	Ukraine	\N	UKKO	50.158298	28.7383	761	\N	\N	\N	airport	OurAirports
11969	Severomorsk-1 Naval Air Base	Severomorsk	Russia	\N	ULAK	69.03166962	33.41833115	239	\N	\N	\N	airport	OurAirports
11970	Pushkin Airport	St. Petersburg	Russia	\N	ULLP	59.685001	30.338301	230	\N	\N	\N	airport	OurAirports
11971	Siversky Air Base	Siversky	Russia	\N	ULLS	59.3567009	30.0366993	341	\N	\N	\N	airport	OurAirports
11972	Staraya Russa Air Base	Staraya Russa	Russia	\N	ULNR	57.961399	31.384399	52	\N	\N	\N	airport	OurAirports
11973	Peski Airport	Petrozavodsk	Russia	\N	ULPP	61.83194351	34.29555511	0	\N	\N	\N	airport	OurAirports
11974	Baranavichi Air Base	Baranavichi	Belarus	\N	UMMA	53.09999847	26.04999924	0	\N	\N	\N	airport	OurAirports
11975	Babruisk Air Base	Babruisk	Belarus	\N	UMNB	53.105	29.205	502	\N	\N	\N	airport	OurAirports
11976	Severo-Eniseysk Airport	Severo-Eniseysk	Russia	\N	UNIS	60.37329865	93.01170349	1706	\N	\N	\N	airport	OurAirports
11977	Sharypovo Airport	Sharypovo	Russia	\N	UNKO	55.45491409	89.17388153	1099	\N	\N	\N	airport	OurAirports
11978	Omsk Severny Airport	Omsk	Russia	\N	UNOS	54.97499847	73.55500031	0	\N	\N	\N	airport	OurAirports
11979	Nagurskoye	Murmansk	Russia	\N	UODN	80.803207	47.663586	59	\N	\N	\N	airport	OurAirports
11980	Svetlogorsk Airport	Svetlogorsk	Russia	\N	UOIG	66.83999634	88.40333557	394	\N	\N	\N	airport	OurAirports
11981	Valek Airport	Valek	Russia	\N	UOOW	69.39690399	88.35368347	108	\N	\N	\N	airport	OurAirports
11982	Khanskaya Air Base	Maykop	Russia	\N	URKH	44.68	40.035	600	\N	\N	\N	airport	OurAirports
11983	Dudinka Airport	Dudinka	Russia	\N	UROD	69.375	86.15666962	82	\N	\N	\N	airport	OurAirports
11984	Volgodonsk Airport		Russia	VLK	URRY	47.68209839	42.07279968	276	\N	\N	\N	airport	OurAirports
11985	Tashkent East Airport	Tashkent	Uzbekistan	\N	UTTP	41.31269836	69.3914032	1574	\N	\N	\N	airport	OurAirports
11986	Myachkovo Airport	Moscow	Russia	\N	UUBM	55.56000137	37.98500061	410	\N	\N	\N	airport	OurAirports
11987	Tretyakovo Airport	Lukhovitsy	Russia	\N	UUMT	54.90499878	39.02666855	515	\N	\N	\N	airport	OurAirports
11988	Yermolino Airport	Balabanovo	Russia	\N	UUWE	55.22833252	36.60833359	640	\N	\N	\N	airport	OurAirports
11989	Inta Airport	Inta	Russia	INA	UUYI	66.05483246	60.11032104	184	\N	\N	\N	airport	OurAirports
11990	Izhma Airport	Izhma	Russia	\N	UUYV	65.03170013	53.97000122	230	\N	\N	\N	airport	OurAirports
11991	Borisoglebskoye Airport	Kazan	Russia	\N	UWKG	55.86669922	49.13330078	213	\N	\N	\N	airport	OurAirports
11992	Zhigansk Airport	Zhigansk	Russia	ZIX	UWKV	66.79650116	123.3610001	292	\N	\N	\N	airport	OurAirports
11993	Maksimovka Airport	Ufa	Russia	\N	UWUM	54.83000183	56.16830063	325	\N	\N	\N	airport	OurAirports
11994	Buguruslan Severny Airport	Buguruslan	Russia	\N	UWWB	53.71839905	52.37189865	728	\N	\N	\N	airport	OurAirports
11995	Bezymyanka Airfield	Samara	Russia	\N	UWWG	53.22000122	50.32500076	135	\N	\N	\N	airport	OurAirports
11996	Ratnagiri Airport		India	RTC	VARG	17.013599	73.327797	305	\N	\N	\N	airport	OurAirports
11997	Hingurakgoda Air Force Base	Polonnaruwa Town	Sri Lanka	HIM	VCCH	8.04981	80.9814	170	\N	\N	\N	airport	OurAirports
11998	Kazi Nazrul Islam Airport	Durgapur	India	RDP	VEDG	23.6225	87.243	300	\N	\N	\N	airport	OurAirports
11999	Ambala Air Force Station		India	\N	VIAM	30.36809921	76.8167038	909	\N	\N	\N	airport	OurAirports
12000	Sirsa Air Force Station		India	\N	VISA	29.56060028	75.00610352	650	\N	\N	\N	airport	OurAirports
12001	Udhampur Air Force Station		India	\N	VIUX	32.90219879	75.15619659	2066	\N	\N	\N	airport	OurAirports
12002	Sri Sathya Sai Airport	Puttaparthi	India	PUT	VOPN	14.14929962	77.79109955	1558	\N	\N	\N	airport	OurAirports
12003	Meiktila Air Base	Meiktila	Burma	\N	VYML	20.88640022	95.89279175	699	\N	\N	\N	airport	OurAirports
12004	Changi Air Base (East)	Singapore	Singapore	\N	WSAC	1.344140053	104.0090027	22	\N	\N	\N	airport	OurAirports
12005	Soltsy-2 Air Base	Soltsy	Russia	\N	XLLL	58.139545	30.33042	266	\N	\N	\N	airport	OurAirports
12006	Severomorsk-3 Naval Air Base	Severomorsk	Russia	\N	XLMV	68.866669	33.716667	564	\N	\N	\N	airport	OurAirports
12007	Fedotovo Naval Air Base	Kipelovo	Russia	\N	XLWF	59.193031	39.129411	574	\N	\N	\N	airport	OurAirports
12008	Lebyazhye Air Base	Kamyshin	Russia	\N	XRWL	50.2016983	45.20830154	381	\N	\N	\N	airport	OurAirports
12009	Smolensk North Airport	Smolensk	Russia	LNX	XUBS	54.824	32.025	820	\N	\N	\N	airport	OurAirports
12010	Rtishchevo Air Base	Rtishchevo	Russia	\N	XWPR	52.297317	43.7241	673	\N	\N	\N	airport	OurAirports
12011	Alpha Airport	Alpha	Australia	ABH	YAPH	-23.646099	146.584	1255	\N	\N	\N	airport	OurAirports
12012	Ararat Airport		Australia	ARY	YARA	-37.30939865	142.9889984	1008	\N	\N	\N	airport	OurAirports
12013	Benalla Airport		Australia	BLN	YBLA	-36.55189896	146.0070038	569	\N	\N	\N	airport	OurAirports
12014	Balranald Airport		Australia	BZD	YBRN	-34.62360001	143.5780029	210	\N	\N	\N	airport	OurAirports
12015	Brewarrina Airport		Australia	BWQ	YBRW	-29.97389984	146.8170013	414	\N	\N	\N	airport	OurAirports
12016	Cleve Airport		Australia	CVC	YCEE	-33.70970154	136.5050049	589	\N	\N	\N	airport	OurAirports
12017	Corowa Airport		Australia	CWW	YCOR	-35.99470139	146.3569946	469	\N	\N	\N	airport	OurAirports
12018	Corryong Airport		Australia	CYG	YCRG	-36.18280029	147.8880005	963	\N	\N	\N	airport	OurAirports
12019	Cootamundra Airport		Australia	CMD	YCTM	-34.62390137	148.0279999	1110	\N	\N	\N	airport	OurAirports
12020	Dirranbandi Airport		Australia	DRN	YDBI	-28.5916996	148.2169952	567	\N	\N	\N	airport	OurAirports
12021	Deniliquin Airport	Deniliquin	Australia	DNQ	YDLQ	-35.55939865	144.9459991	316	\N	\N	\N	airport	OurAirports
12022	Dysart Airport		Australia	DYA	YDYS	-22.62220001	148.3639984	670	\N	\N	\N	airport	OurAirports
12023	Echuca Airport		Australia	ECH	YECH	-36.15719986	144.7619934	323	\N	\N	\N	airport	OurAirports
12024	Forbes Airport	Forbes	Australia	FRB	YFBS	-33.363602	147.934998	760	\N	\N	\N	airport	OurAirports
12025	Gunnedah Airport		Australia	GUH	YGDH	-30.96109962	150.2510071	863	\N	\N	\N	airport	OurAirports
12026	Hay Airport		Australia	HXX	YHAY	-34.53139877	144.8300018	305	\N	\N	\N	airport	OurAirports
12027	Hopetoun Airport		Australia	HTU	YHPN	-35.71530151	142.3600006	256	\N	\N	\N	airport	OurAirports
12028	Kerang Airport		Australia	KRA	YKER	-35.75139999	143.9389954	254	\N	\N	\N	airport	OurAirports
12029	Kempsey Airport		Australia	KPS	YKMP	-31.07439995	152.7700043	54	\N	\N	\N	airport	OurAirports
12030	Kingaroy Airport		Australia	KGY	YKRY	-26.5807991	151.8410034	1492	\N	\N	\N	airport	OurAirports
12031	Latrobe Valley Airport	Morwell	Australia	TGN	YLTV	-38.207199	146.470001	180	\N	\N	\N	airport	OurAirports
12032	Mareeba Airport		Australia	MRG	YMBA	-17.06920052	145.4190063	1560	\N	\N	\N	airport	OurAirports
12033	Ngukurr Airport		Australia	RPM	YNGU	-14.72280025	134.746994	45	\N	\N	\N	airport	OurAirports
12034	Narromine Airport		Australia	QRM	YNRM	-32.21469879	148.2250061	782	\N	\N	\N	airport	OurAirports
12035	Port Pirie Airport		Australia	PPI	YPIR	-33.23889923	137.9949951	40	\N	\N	\N	airport	OurAirports
12036	Smithton Airport		Australia	SIO	YSMI	-40.83499908	145.0839996	31	\N	\N	\N	airport	OurAirports
12037	Snake Bay Airport		Australia	SNB	YSNB	-11.42280006	130.654007	173	\N	\N	\N	airport	OurAirports
12038	Stawell Airport		Australia	SWC	YSWL	-37.07170105	142.7409973	807	\N	\N	\N	airport	OurAirports
12039	Tibooburra Airport		Australia	TYB	YTIB	-29.4510994	142.0579987	584	\N	\N	\N	airport	OurAirports
12040	Tumut Airport		Australia	TUM	YTMU	-35.26279831	148.2409973	878	\N	\N	\N	airport	OurAirports
12041	Wangaratta Airport		Australia	WGT	YWGT	-36.41579819	146.3070068	504	\N	\N	\N	airport	OurAirports
12042	Warracknabeal Airport		Australia	WKB	YWKB	-36.32109833	142.4190063	397	\N	\N	\N	airport	OurAirports
12043	Warren Airport		Australia	QRR	YWRN	-31.73329926	147.8029938	669	\N	\N	\N	airport	OurAirports
12044	West Sale Airport	Sale	Australia	SXE	YWSL	-38.090827	146.965335	72	\N	\N	\N	airport	OurAirports
12045	West Wyalong Airport	West Wyalong	Australia	WWY	YWWL	-33.93719864	147.1909943	859	\N	\N	\N	airport	OurAirports
12046	Young Airport		Australia	NGA	YYNG	-34.25559998	148.2480011	1267	\N	\N	\N	airport	OurAirports
12047	Guangzhou MR Air Base	Guanghua	China	LHK	ZHGH	32.38940048	111.6949997	0	\N	\N	\N	airport	OurAirports
12048	Shiyan Wudangshan Airport	Shiyan	China	WDS	ZHSY	32.591667	110.907778	0	\N	\N	\N	airport	OurAirports
12049	Sunchon Air Base	Sunchon	North Korea	\N	ZKSC	39.415699	125.894997	141	\N	\N	\N	airport	OurAirports
12050	Huatugou Airport	Mengnai	China	HTT	ZLHX	38.201984	90.841495	2945	\N	\N	\N	airport	OurAirports
12051	Baruun Urt Airport		Mongolia	UUN	ZMBU	46.66030121	113.2850037	3205	\N	\N	\N	airport	OurAirports
12052	Bengbu Airport	Bengbu	China	BFU	ZSBB	32.84773333	117.3202444	100	\N	\N	\N	airport	OurAirports
12053	Rugao Air Base	Rugao	China	RUG	ZSRG	32.25788498	120.5016556	0	\N	\N	\N	airport	OurAirports
12054	Wuhu Air Base	Wuhu	China	WHU	ZSWU	31.3906	118.408997	0	\N	\N	\N	airport	OurAirports
12055	Shanshan Airport	Shanshan	China	SXJ	ZWSS	42.9117012	90.24749756	0	\N	\N	\N	airport	OurAirports
12056	Yingkou Lanqi Airport	Yingkou	China	YKH	ZYYK	40.542524	122.3586	0	\N	\N	\N	airport	OurAirports
12057	Shenyang Dongta Airport	Shenyang	China	\N	ZYYY	41.78440094	123.4960022	0	\N	\N	\N	airport	OurAirports
12058	Bogorodskoye Airport	Bogorodskoe	Russia	BQG	UHNB	52.38	140.448	0	11	U	\N	airport	OurAirports
12059	Itapiranga Airport	Itapiranga	Brazil	\N	SSYT	-27.14249992	-53.68579865	1247	-3	S	\N	airport	OurAirports
12069	Aguas Calientes Airport	Aguas Calientes	Peru	\N	SPAT	-8.833330154	-74.6832962	9840	-6	U	\N	airport	OurAirports
12087	Rajiv Gandhi International Airport	Hyderabad	India	HYD	VOHS	17.23131752	78.42985535	2024	5.5	N	\N	airport	OurAirports
12090	Vancouver International Seaplane Base	Vancouver	Canada	\N	CAM9	49.177047	-123.168154	0	-8	A	\N	airport	OurAirports
12096	Bressaucourt Airport	Bressaucourt-Porrentruy	Switzerland	\N	LSZQ	47.392677	7.028648	1866	1	E	\N	airport	OurAirports
12104	Parakou Airport	Parakou	Benin	PKO	DBBP	9.357689857	2.609679937	1266	1	U	\N	airport	OurAirports
12106	Kandi Airport	Kandi	Benin	KDC	DBBK	11.14479	2.940381	951	1	U	\N	airport	OurAirports
12109	Sokodé Airport	Sokode	Togo	\N	DXSK	8.994275	1.153004	1214	0	U	\N	airport	OurAirports
12110	Sansanné-Mango Airport	Mango	Togo	\N	DXMG	10.37301064	0.471382141	460	0	U	\N	airport	OurAirports
12133	Arnbruck Airport	Arnbruck	Germany	\N	EDNB	49.12472153	12.98555565	1716	1	U	\N	airport	OurAirports
12163	Jacarepaguá - Roberto Marinho Airport	Rio de Janeiro	Brazil	\N	SBJR	-22.987499	-43.369999	10	-3	S	\N	airport	OurAirports
12165	Hacaritama Airport	Aguachica	Colombia	\N	SKAG	8.247	-73.5814	545	-5	N	\N	airport	OurAirports
12172	Hermannsburg Airport	Hermannsburg	Australia	HMG	YHMB	-23.93000031	132.8049927	593	9.5	N	\N	airport	OurAirports
12182	Mount Davies Airport	Pipalyatjara	Australia	\N	YMDV	-26.16670036	129.1329956	0	9.5	O	\N	airport	OurAirports
12183	Areyonga Airport	Areyonga	Australia	\N	YARN	-24.06669998	132.2669983	0	9.5	N	\N	airport	OurAirports
12185	Tracy Municipal Airport	Tracy	United States	\N	KTCY	37.68899918	-121.4420013	193	-8	A	\N	airport	OurAirports
12217	Mount Allan Airport	Yuelamu	Australia	\N	YMNA	-22.27499962	132.2169952	0	9.5	N	\N	airport	OurAirports
12218	Everard Park Airport	Mimili	Australia	\N	YEVP	-27.01670074	132.7169952	0	9.5	O	\N	airport	OurAirports
12219	Warrabri Airport	Ali-Curung	Australia	\N	YWBI	-21	134.3970032	383	9.5	N	\N	airport	OurAirports
12310	Krefeld-Egelsberg Airport	Krefeld	Germany	\N	EDLK	51.38499832	6.587778091	141	1	U	\N	airport	OurAirports
12311	Baidoa Airport	Baidoa	Somalia	BIB	HCMB	3.102220058	43.62860107	1820	3	U	\N	airport	OurAirports
12340	Ampilatwatja Airport	Ampilatwatja	Australia	\N	YAMJ	-21.65500069	135.2299957	0	9.5	N	\N	airport	OurAirports
12360	Kings Creek Airport	Petermann	Australia	KCS	YKCS	-24.42329979	131.8350067	615	9.5	N	\N	airport	OurAirports
12361	Harts Range Airport	Harts Range	Australia	\N	YHTS	-22.98500061	134.9179993	0	9.5	N	\N	airport	OurAirports
12391	Elliott Airport	Elliott	Australia	\N	YELL	-17.52742958	133.529892	0	9.5	N	\N	airport	OurAirports
12392	Papunya Airport	Papunya	Australia	\N	YPAY	-23.24670029	131.9029999	620	9.5	N	\N	airport	OurAirports
12444	Fregon Airport	Fregon	Australia	\N	YFRG	-26.77499962	132.0169983	528	9.5	O	\N	airport	OurAirports
12445	Mount Liebig Airport	Mt Liebig	Australia	\N	YLBG	-23.24329948	131.2599945	0	9.5	N	\N	airport	OurAirports
12469	Bolton Field	Columbus	United States	\N	KTZR	39.90119934	-83.13690186	905	4	A	\N	airport	OurAirports
12470	Baltrum Airport	Baltrum	Germany	BMR	EDWZ	53.72472382	7.373332977	7	1	E	\N	airport	OurAirports
12528	Skagit Regional Airport	Skagit	United States	MVW	KBVS	48.47090149	-122.4209976	144	-8	A	\N	airport	OurAirports
12618	Goondiwindi Airport	Goondiwindi	Australia	GOO	YGDI	-28.52140045	150.3200073	714	10	O	\N	airport	OurAirports
12619	Liman Airfield	Odesa	Ukraine	\N	UKOE	46.57851	30.703053	0	2	E	\N	airport	OurAirports
12640	Lognes Emerainville Airport	Lognes	France	\N	LFPL	48.821028	2.625967	359	1	E	\N	airport	OurAirports
12672	Marion County Brown Field	Jasper	United States	APT	KAPT	35.060699	-85.585297	641	-5	A	\N	airport	OurAirports
12673	Evergreen Regional Airport/Middleton Field	Evergreen	United States	\N	KGZH	31.4158	-87.043999	259	-6	A	\N	airport	OurAirports
12675	Pryor Field Regional Airport	Decatur	United States	DCU	KDCU	34.65269852	-86.94539642	592	-6	A	\N	airport	OurAirports
12676	Glasgow Municipal Airport	Glasgow	United States	GLW	KGLW	37.03179932	-85.9536972	716	-6	A	\N	airport	OurAirports
12796	Danielson Airport	Danielson	United States	\N	KLZD	41.81969833	-71.90100098	238	-5	A	\N	airport	OurAirports
12844	Docker River Airport	Docker River	Australia	DKV	YDVR	-24.86000061	129.0700073	589	9.5	N	\N	airport	OurAirports
12856	Clearfield Lawrence Airport	Clearfield	United States	\N	KFIG	41.04859924	-78.4131012	1516	-5	A	\N	airport	OurAirports
12873	Jasper County Airport	Rensselaer	United States	RNZ	KRZL	40.94789886	-87.18260193	698	-5	A	\N	airport	OurAirports
12918	Ti Tree Airport	Ti Tree	Australia	\N	YTIT	-22.13170052	133.4199982	0	9.5	N	\N	airport	OurAirports
12919	Sabetta International Airport	Sabetta	Russia	SBT	USDA	71.219167	72.052222	46	5	N	\N	airport	OurAirports
12921	Alxa Left Banner Bayanhot Airport	Alxa Left Banner	China	AXF	ZBAL	38.74831	105.58858	4560	8	N	\N	airport	OurAirports
12931	El Fuentero Airport	Svenborg	Denmark	\N	SVFT	7.099999905	-69.58333588	420	1	E	\N	airport	OurAirports
12941	Sturgate Airfield	Eger	Hungary	\N	EGCS	53.3810997	-0.685277998	58	1	E	\N	airport	OurAirports
12945	Simberi Airport	Simberi Island	Papua New Guinea	NIS	AYSE	-2.662222222	151.9977778	10	10	N	\N	airport	OurAirports
12946	Bulolo Airport	Bulolo	Papua New Guinea	BUL	AYBU	-7.216286671	146.6495419	2240	10	N	\N	airport	OurAirports
12948	Kintore Airport	Kintore	Australia	\N	YKNT	-23.26499939	129.3869934	0	9.5	N	\N	airport	OurAirports
12950	Statesboro Bulloch County Airport	Statesboro	United States	TBR	KTBR	32.48270035	-81.73690033	187	-5	A	\N	airport	OurAirports
12951	Utopia Airport	Utopia	Australia	\N	YUTP	-22.05500031	134.7899933	0	9.5	N	\N	airport	OurAirports
12957	Nyrripi Airport	Nyirripi	Australia	\N	YNRR	-22.64529991	130.5650024	0	9.5	N	\N	airport	OurAirports
12958	Amata Airport	Amata	Australia	AMT	YAMT	-26.10829926	131.2070007	695	9.5	O	\N	airport	OurAirports
12961	Glacier Country Heliport	Franz Josef	New Zealand	\N	NZGH	-43.38722	170.18	457	13	Z	\N	airport	OurAirports
12979	Erldunda Airport	Erldunda	Australia	EDD	YERL	-25.2057991	133.2539978	0	9.5	N	\N	airport	OurAirports
12980	Helisul I Heliport	Foz do Iguassu	Brazil	\N	SSHH	-25.60416794	-54.49361038	732	-3	S	\N	airport	OurAirports
12984	Finke Airport	Finke	Australia	FIK	YFNE	-25.59469986	134.5829926	0	9.5	N	\N	airport	OurAirports
12987	Humberto Ghizzo Bortoluzzi Regional Airport	Jaguaruna	Brazil	JJG	SBJA	-28.6753	-49.0596	120	-3	S	\N	airport	OurAirports
13004	Nypari Airport	Angatja Homeland	Australia	\N	YNYP	-26.20000076	130.2330017	0	9.5	O	\N	airport	OurAirports
13006	Ihtiman Airfield	Ihtiman	Bulgaria	\N	LBHT	42.42189	23.767221	2113	2	E	\N	airport	OurAirports
